borrower_id,borrower_type,full_name,country_of_residence,city_of_residence,annual_income,annual_revenue,annual_ebit,is_deceased,current_internal_credit_rating,current_external_credit_rating,external_credit_scoring,date_of_birth,incorporation_date,group_id,created_at
1043,corporate,Prime 1043 PLC,US,New York,,21340100.3,2344219.81,false,BBB,BBB,842,,2016-04-06,,2024-02-02T22:06:38+00:00
1044,corporate,Pinnacle 1044 BV,US,New York,,13102596.12,315408.65,false,BB,AA,809,,1979-11-03,,2019-12-15T14:05:15+00:00
1045,corporate,Atlas 1045 Inc,PT,Brussels,,18569446.94,2705551.61,false,BB,A,513,,2002-04-06,114,2025-07-28T13:30:54+00:00
1046,individual,Ava Rossi 1046,FR,Paris,193543.76,,,false,CCC,B,353,2002-03-29,,,2023-07-01T18:21:59+00:00
1047,individual,Chris Davis 1047,GB,London,85208.89,,,false,BBB,A,307,1989-06-29,,,2024-06-28T01:31:23+00:00
1048,corporate,Atlas 1048 Ltd,US,New York,,9961058.25,692387.34,false,CCC,AA,361,,1978-01-16,273,2022-03-10T14:38:39+00:00
1049,corporate,Venture 1049 SA,IT,Milan,,23564945.42,1649461.07,false,B,B,844,,2016-04-03,,2024-11-14T02:13:49+00:00
1050,individual,Ava Anders 1050,GB,London,106911.92,,,false,BBB,A,803,1950-01-09,,,2025-12-30T12:53:03+00:00
1051,corporate,Venture 1051 BV,IT,Milan,,464596.04,51493.53,false,A,AAA,622,,1990-01-05,,2020-07-27T12:45:02+00:00
1052,corporate,Summit 1052 GmbH,ES,Madrid,,9616722.41,2207619.66,false,B,BBB,784,,2004-08-30,,2025-08-14T06:07:07+00:00
1053,corporate,Summit 1053 PLC,US,New York,,12605762.1,2952453.72,false,A,AAA,670,,1982-02-11,,2018-01-11T00:39:35+00:00
1054,corporate,Atlas 1054 GmbH,DE,Berlin,,11584801.64,3046718.54,false,A,BBB,297,,1977-03-01,,2018-08-26T05:01:31+00:00
1055,corporate,Pinnacle 1055 PLC,IT,Milan,,29311000.89,2334436.45,false,BBB,A,519,,1975-09-29,250,2024-11-25T10:11:32+00:00
1056,individual,Chris Martin 1056,ES,Madrid,203866.72,,,false,A,AA,290,1958-12-15,,50,2021-12-26T23:45:35+00:00
1057,individual,Taylor Anders 1057,IT,Milan,41793.98,,,false,BB,AA,379,1958-03-03,,,2024-04-06T08:33:09+00:00
1058,individual,Maya Davis 1058,FR,Paris,25160.62,,,false,BB,AAA,574,1990-04-18,,56,2019-02-20T21:03:10+00:00
1059,corporate,Aurora 1059 Inc,BE,Dublin,,33784025.28,3402499.53,false,BB,B,540,,2022-04-20,,2018-06-01T15:25:54+00:00
1060,individual,Noah Rossi 1060,GB,London,127872.39,,,false,BB,AAA,510,1975-01-24,,,2018-03-06T11:34:59+00:00
1061,individual,Jordan Meyer 1061,PT,Brussels,217359.65,,,false,BB,B,683,1981-01-30,,,2024-07-09T22:52:19+00:00
1062,individual,Nina Davis 1062,US,New York,181113.05,,,false,B,AAA,589,1977-03-18,,,2022-02-09T12:53:48+00:00
1063,individual,Noah Rossi 1063,GB,London,187553.79,,,false,BBB,BBB,787,1975-07-11,,214,2022-03-29T23:55:42+00:00
1064,individual,Noah Brown 1064,GB,London,153690.64,,,false,A,BB,612,1964-05-15,,,2020-12-06T05:46:52+00:00
1065,corporate,Nordic 1065 GmbH,DE,Berlin,,27896283.05,1291795.63,false,B,A,358,,1974-03-28,,2021-05-11T05:04:45+00:00
1066,individual,Jordan Smith 1066,PT,Brussels,50860.48,,,false,B,B,715,1962-09-21,,149,2023-02-24T19:40:55+00:00
1067,corporate,Aurora 1067 SA,IT,Milan,,5088187.95,920241.44,false,BBB,BB,791,,1974-10-18,147,2018-12-27T06:14:22+00:00
1068,individual,Taylor Martin 1068,PT,Brussels,155466.35,,,false,B,AA,768,1990-11-13,,228,2021-09-30T09:26:02+00:00
1069,individual,Taylor Davis 1069,BE,Dublin,25079.65,,,false,BB,BB,602,1999-03-03,,,2024-12-05T02:53:27+00:00
1070,individual,Taylor Rossi 1070,GB,London,130153.33,,,false,AA,B,391,1975-12-13,,,2019-01-10T14:35:00+00:00
1071,individual,Chris Martin 1071,ES,Madrid,162533.32,,,false,BBB,B,609,1996-08-20,,,2025-02-01T10:59:32+00:00
1072,corporate,Pinnacle 1072 GmbH,FR,Paris,,29914378.55,3885748.61,false,CCC,A,648,,2002-03-06,170,2025-05-15T19:48:24+00:00
1073,corporate,Prime 1073 Inc,FR,Paris,,34005153.88,1462494.19,false,A,A,447,,2022-05-09,,2019-05-05T13:51:22+00:00
1074,individual,Alex Davis 1074,NL,Amsterdam,48300.05,,,false,BBB,AA,733,1972-03-09,,238,2023-03-03T20:15:25+00:00
1075,individual,Chris Davis 1075,NL,Amsterdam,206557.9,,,false,A,BB,759,1969-03-26,,,2023-09-01T17:13:25+00:00
1076,corporate,Atlas 1076 GmbH,DE,Berlin,,28828513.03,6944659.25,false,BB,BBB,509,,1997-05-01,245,2019-07-29T17:05:59+00:00
1077,corporate,Aurora 1077 SA,IT,Milan,,13718400.02,576132.16,false,A,A,672,,2009-12-17,190,2018-06-28T17:47:08+00:00
1078,corporate,Venture 1078 BV,ES,Madrid,,17045967.58,1147579.36,false,A,AAA,541,,1991-10-21,235,2023-06-23T08:55:12+00:00
1079,corporate,Summit 1079 Inc,IE,Lisbon,,2127492.42,424380.0,false,AA,AA,355,,2010-12-18,239,2023-05-16T08:13:48+00:00
1080,individual,Noah Meyer 1080,PT,Brussels,211521.08,,,false,BB,A,335,1956-08-27,,183,2020-05-28T06:55:26+00:00
1081,corporate,Aurora 1081 Inc,NL,Amsterdam,,11362581.19,572129.82,false,BBB,BBB,795,,1972-05-12,,2023-11-22T20:15:32+00:00
1082,individual,Taylor Brown 1082,US,New York,184485.87,,,false,BB,AAA,744,1949-04-02,,,2018-01-12T15:50:45+00:00
1083,individual,Chris Lopez 1083,PT,Brussels,32728.97,,,false,B,AA,685,1996-11-24,,67,2018-09-29T06:22:48+00:00
1084,individual,Luca Garcia 1084,PT,Brussels,203265.61,,,false,BBB,BBB,306,1976-12-21,,,2020-09-29T06:55:52+00:00
1085,corporate,Atlas 1085 Ltd,FR,Paris,,2060362.52,91053.15,false,BBB,A,432,,1972-12-06,,2021-06-22T20:26:25+00:00
1086,individual,Ava Garcia 1086,IE,Lisbon,168730.55,,,false,CCC,B,292,1949-03-19,,206,2025-12-04T02:46:58+00:00
1087,individual,Sam Davis 1087,FR,Paris,176753.66,,,false,BB,A,486,1968-09-29,,,2019-03-31T20:48:55+00:00
1088,corporate,Atlas 1088 BV,PT,Brussels,,19850709.24,2027238.26,false,CCC,AAA,802,,2002-12-30,,2024-07-20T17:04:24+00:00
1089,individual,Maya Garcia 1089,GB,London,33092.37,,,false,BB,BB,282,1961-05-25,,,2024-03-22T14:52:43+00:00
1090,corporate,Atlas 1090 Inc,US,New York,,8909961.9,1872266.78,false,BB,A,336,,2015-10-14,,2018-01-16T05:44:02+00:00
1091,individual,Sam Johnson 1091,DE,Berlin,37618.12,,,false,A,AAA,466,1997-05-06,,42,2021-05-23T19:23:11+00:00
1092,individual,Ava Lopez 1092,DE,Berlin,57503.96,,,false,B,BBB,653,1992-12-22,,125,2019-02-22T20:51:05+00:00
1093,individual,Chris Meyer 1093,GB,London,119453.56,,,false,BBB,BBB,807,1968-05-17,,,2021-02-12T13:00:19+00:00
1094,individual,Jordan Brown 1094,NL,Amsterdam,108508.07,,,false,B,BBB,742,1953-02-15,,,2020-04-30T13:37:47+00:00
1095,corporate,Prime 1095 BV,IT,Milan,,16897266.48,2143181.91,false,A,AA,632,,2013-04-16,,2021-12-31T19:42:51+00:00
1096,individual,Jordan Martin 1096,NL,Amsterdam,200396.38,,,false,AA,BB,428,1985-02-18,,268,2025-04-09T04:01:48+00:00
1097,individual,Taylor Rossi 1097,BE,Dublin,116916.8,,,false,BBB,BBB,753,1965-03-19,,7,2018-01-03T03:05:00+00:00
1098,individual,Maya Lopez 1098,GB,London,61047.35,,,false,B,BB,355,1982-02-10,,221,2022-05-23T03:34:51+00:00
1099,corporate,Prime 1099 BV,PT,Brussels,,6556457.74,986578.78,false,BB,AAA,341,,1994-12-25,,2021-12-07T03:16:46+00:00
1100,individual,Taylor Anders 1100,ES,Madrid,25065.44,,,false,CCC,A,314,1971-04-10,,,2020-03-09T16:31:33+00:00
1101,individual,Maya Rossi 1101,ES,Madrid,151856.83,,,false,B,AAA,358,1996-10-25,,285,2025-06-27T09:26:29+00:00
1102,individual,Chris Garcia 1102,DE,Berlin,77963.34,,,false,BBB,B,351,1953-07-15,,,2021-11-30T00:34:16+00:00
1103,individual,Maya Davis 1103,FR,Paris,217005.4,,,false,B,AAA,656,1953-01-11,,88,2018-02-18T09:35:54+00:00
1104,individual,Taylor Rossi 1104,ES,Madrid,141448.5,,,false,B,B,527,1965-11-29,,75,2023-06-15T02:38:03+00:00
1105,individual,Alex Johnson 1105,US,New York,185188.21,,,false,A,AAA,477,1963-01-18,,,2018-08-13T15:01:23+00:00
1106,individual,Chris Johnson 1106,BE,Dublin,96763.25,,,false,B,A,719,1966-02-27,,,2020-05-31T11:03:13+00:00
1107,individual,Maya Lopez 1107,FR,Paris,204360.69,,,false,BB,B,367,1965-06-24,,,2024-09-27T13:27:24+00:00
1108,corporate,Venture 1108 Ltd,ES,Madrid,,22544925.6,1771204.3,false,B,B,383,,1975-05-25,12,2018-08-21T06:03:16+00:00
1109,individual,Luca Anders 1109,IE,Lisbon,113953.94,,,false,AA,B,897,1988-09-29,,260,2023-09-14T19:16:23+00:00
1110,individual,Ava Garcia 1110,US,New York,150783.79,,,false,B,AA,558,1970-03-07,,,2022-11-20T08:26:50+00:00
1111,corporate,Summit 1111 BV,IT,Milan,,20248092.65,3791243.29,false,AAA,AA,446,,2021-11-07,296,2018-09-11T04:26:36+00:00
1112,corporate,Nordic 1112 Inc,PT,Brussels,,12831910.77,876988.36,false,B,AAA,602,,1976-09-13,,2023-07-10T08:26:10+00:00
1113,corporate,Atlas 1113 Inc,BE,Dublin,,6636785.64,1129037.95,false,BB,B,377,,1997-09-16,,2025-08-25T00:54:31+00:00
1114,individual,Maya Johnson 1114,NL,Amsterdam,74779.31,,,false,A,AAA,801,1993-01-27,,,2025-02-05T04:51:56+00:00
1115,individual,Taylor Meyer 1115,ES,Madrid,172752.8,,,false,A,B,383,1993-05-31,,255,2025-03-19T20:20:43+00:00
1116,corporate,Aurora 1116 GmbH,BE,Dublin,,12946775.34,692053.08,false,BBB,BB,328,,2000-09-17,,2023-12-09T19:38:56+00:00
1117,individual,Taylor Anders 1117,GB,London,69568.76,,,false,BBB,BBB,709,1963-06-05,,40,2019-09-02T05:29:30+00:00
1118,individual,Ava Smith 1118,GB,London,162426.54,,,false,BB,AAA,338,1989-10-07,,180,2024-11-24T00:04:00+00:00
1119,individual,Noah Rossi 1119,BE,Dublin,170426.63,,,false,B,BB,479,1989-04-28,,,2019-07-17T00:37:58+00:00
1120,individual,Maya Smith 1120,FR,Paris,217198.33,,,false,A,B,698,1966-05-14,,,2022-02-25T20:16:13+00:00
1121,individual,Ava Garcia 1121,ES,Madrid,196253.93,,,false,A,BBB,845,1950-05-01,,,2018-09-23T07:35:26+00:00
1122,corporate,Venture 1122 Inc,BE,Dublin,,25374081.51,6337397.3,false,A,BBB,828,,1976-04-22,278,2018-07-09T20:02:31+00:00
1123,individual,Noah Martin 1123,BE,Dublin,169147.16,,,false,A,A,480,1988-07-26,,40,2019-05-14T20:57:22+00:00
1124,individual,Jordan Garcia 1124,US,New York,182425.54,,,false,B,BBB,579,1965-11-07,,112,2025-06-07T20:27:14+00:00
1125,individual,Maya Garcia 1125,PT,Brussels,100928.51,,,false,A,AA,324,1987-02-22,,,2018-01-07T07:06:41+00:00
1126,individual,Nina Rossi 1126,FR,Paris,204537.74,,,false,BB,BBB,562,2002-03-16,,,2019-07-15T19:12:31+00:00
1127,individual,Nina Garcia 1127,PT,Brussels,86904.45,,,false,B,A,723,1967-06-02,,,2022-06-06T20:25:45+00:00
1128,individual,Chris Brown 1128,US,New York,92165.99,,,false,BBB,A,657,2000-08-24,,,2024-03-12T07:20:00+00:00
1129,individual,Noah Rossi 1129,US,New York,125475.08,,,false,B,BBB,621,1977-05-17,,74,2022-01-24T02:55:32+00:00
1130,individual,Chris Johnson 1130,IT,Milan,92793.43,,,false,BBB,A,900,1992-05-25,,,2022-04-01T14:50:35+00:00
1131,corporate,Pinnacle 1131 PLC,IE,Lisbon,,9913756.16,872245.8,false,BB,B,452,,1989-05-16,86,2023-07-11T20:06:24+00:00
1132,corporate,Nordic 1132 PLC,BE,Dublin,,7129789.24,1254791.64,false,A,B,806,,2005-12-24,,2019-04-07T23:45:53+00:00
1133,individual,Noah Davis 1133,IE,Lisbon,64251.59,,,false,B,AA,586,1947-01-27,,,2018-02-02T16:44:47+00:00
1134,individual,Sam Rossi 1134,DE,Berlin,210385.51,,,false,BB,AAA,823,1959-10-26,,,2024-10-19T02:34:12+00:00
1135,individual,Nina Smith 1135,DE,Berlin,147653.78,,,false,B,A,757,1945-01-02,,162,2024-12-03T14:28:37+00:00
1136,corporate,Pinnacle 1136 SA,DE,Berlin,,6304311.91,756723.24,false,A,B,433,,2019-12-12,,2025-04-01T02:23:49+00:00
1137,individual,Luca Garcia 1137,BE,Dublin,155343.35,,,false,A,AAA,348,1998-11-05,,212,2023-12-21T06:57:30+00:00
1138,corporate,Pinnacle 1138 Inc,IT,Milan,,28102052.63,7290525.21,false,B,AA,434,,1991-03-27,,2023-10-25T05:20:12+00:00
1139,individual,Luca Garcia 1139,PT,Brussels,164414.89,,,false,A,BB,426,1997-10-19,,,2024-06-09T01:20:26+00:00
1140,corporate,Aurora 1140 GmbH,US,New York,,25449959.51,2040320.8,false,B,B,834,,1992-03-12,167,2026-01-23T05:08:05+00:00
1141,individual,Maya Martin 1141,DE,Berlin,130212.85,,,false,A,BB,673,1983-06-10,,33,2023-12-25T00:38:09+00:00
1142,individual,Maya Davis 1142,US,New York,114172.68,,,false,BB,AAA,347,1949-04-15,,249,2025-01-03T12:34:55+00:00
1143,individual,Ava Meyer 1143,US,New York,152047.53,,,false,CCC,A,331,1969-10-19,,150,2023-10-28T10:49:34+00:00
1144,corporate,Aurora 1144 Ltd,ES,Madrid,,26451865.24,1645711.62,false,BB,B,358,,1999-07-19,111,2019-07-15T17:58:56+00:00
1145,individual,Alex Meyer 1145,DE,Berlin,114903.1,,,false,B,BBB,503,1955-03-10,,296,2022-04-01T17:14:33+00:00
1146,individual,Noah Lopez 1146,IT,Milan,22678.4,,,false,BB,B,414,1983-07-27,,273,2022-04-18T00:57:51+00:00
1147,corporate,Aurora 1147 GmbH,IE,Lisbon,,31766776.02,5764392.63,false,A,AAA,687,,1977-09-29,,2020-05-31T22:09:48+00:00
1148,corporate,Summit 1148 Ltd,DE,Berlin,,5562954.68,1251493.46,false,B,B,669,,2013-02-03,32,2022-02-20T07:09:25+00:00
1149,individual,Nina Martin 1149,IE,Lisbon,51680.36,,,false,BBB,BB,822,1978-09-20,,,2023-04-25T20:41:01+00:00
1150,individual,Sam Martin 1150,ES,Madrid,140713.41,,,false,BBB,AAA,654,1989-11-04,,,2018-11-27T09:47:00+00:00
1151,corporate,Prime 1151 Inc,US,New York,,13369058.16,3009678.31,false,BB,B,404,,2011-09-07,,2023-04-29T01:12:57+00:00
1152,corporate,Aurora 1152 SA,NL,Amsterdam,,3402683.98,881352.87,false,BB,BB,769,,2023-07-14,,2024-08-22T14:26:52+00:00
1153,corporate,Aurora 1153 GmbH,GB,London,,9537949.43,1146140.37,false,B,A,438,,2015-10-23,,2020-07-05T02:38:32+00:00
1154,individual,Luca Lopez 1154,IT,Milan,157475.33,,,false,B,AA,897,1997-11-04,,236,2020-01-05T09:29:54+00:00
1155,corporate,Venture 1155 Inc,IT,Milan,,17531541.74,3583380.38,false,BB,AAA,336,,2015-04-25,228,2019-12-27T11:32:26+00:00
1156,corporate,Summit 1156 GmbH,PT,Brussels,,27525749.5,1635777.8,false,A,AAA,706,,2002-11-29,,2020-11-16T02:03:21+00:00
1157,individual,Noah Garcia 1157,DE,Berlin,73223.96,,,false,CCC,BBB,887,1956-01-01,,,2019-05-12T03:38:30+00:00
1158,corporate,Summit 1158 SA,FR,Paris,,34976906.88,4828147.77,false,B,BB,526,,1979-06-24,194,2018-01-09T05:06:54+00:00
1159,individual,Maya Brown 1159,ES,Madrid,128659.61,,,false,BB,AAA,388,1998-07-10,,100,2021-05-15T23:15:00+00:00
1160,corporate,Prime 1160 GmbH,IT,Milan,,12994182.3,1018589.97,false,B,AAA,411,,1978-02-14,,2023-01-08T21:30:21+00:00
1161,individual,Nina Garcia 1161,PT,Brussels,117983.69,,,false,AA,AAA,577,1972-09-29,,242,2019-02-17T04:58:50+00:00
1162,individual,Alex Rossi 1162,ES,Madrid,51422.68,,,false,CCC,BBB,742,1987-05-13,,,2021-11-02T16:53:48+00:00
1163,corporate,Pinnacle 1163 Ltd,NL,Amsterdam,,10392855.66,1864524.1,false,CCC,B,503,,2007-11-27,251,2019-09-29T16:54:24+00:00
1164,individual,Alex Anders 1164,DE,Berlin,89072.34,,,false,BB,A,377,1986-12-22,,298,2018-07-10T13:56:32+00:00
1165,individual,Chris Davis 1165,PT,Brussels,198789.47,,,true,BBB,B,386,1975-10-15,,,2020-08-09T21:39:11+00:00
1166,corporate,Atlas 1166 SA,US,New York,,7734229.91,851191.48,false,BB,BB,638,,2000-05-15,248,2018-09-19T09:20:08+00:00
1167,individual,Maya Martin 1167,ES,Madrid,84209.76,,,false,BB,A,360,1987-05-20,,,2025-06-18T02:30:25+00:00
1168,corporate,Nordic 1168 PLC,GB,London,,4940564.22,340662.51,false,BBB,BBB,565,,1987-11-07,,2023-12-03T23:32:04+00:00
1169,individual,Noah Brown 1169,IE,Lisbon,39261.09,,,false,B,A,339,1982-09-24,,108,2020-09-22T03:42:53+00:00
1170,individual,Chris Anders 1170,FR,Paris,161177.14,,,false,CCC,A,799,1985-11-21,,208,2021-11-17T02:57:45+00:00
1171,individual,Jordan Garcia 1171,US,New York,143226.92,,,false,BBB,AAA,730,2000-09-10,,,2019-09-28T14:53:17+00:00
1172,individual,Nina Rossi 1172,FR,Paris,47768.67,,,false,AA,AAA,301,1948-02-08,,,2023-02-19T08:57:21+00:00
1173,individual,Ava Johnson 1173,NL,Amsterdam,57110.98,,,false,B,BB,448,1995-12-07,,,2025-05-07T18:53:09+00:00
1174,individual,Chris Martin 1174,GB,London,55942.05,,,false,BB,AA,588,1973-08-16,,145,2021-03-02T03:41:57+00:00
1175,individual,Ava Johnson 1175,IT,Milan,110011.86,,,false,AA,A,611,1987-07-07,,,2022-03-15T03:22:23+00:00
1176,corporate,Summit 1176 SA,DE,Berlin,,20653219.72,4020181.42,false,BBB,AAA,318,,2011-03-30,,2023-01-24T19:37:09+00:00
1177,corporate,Atlas 1177 Ltd,FR,Paris,,30086190.34,2555246.2,false,CCC,AAA,736,,1989-09-18,283,2020-05-19T12:04:00+00:00
1178,individual,Luca Meyer 1178,NL,Amsterdam,170893.17,,,false,BBB,BB,737,1982-04-14,,,2021-05-25T14:32:35+00:00
1179,individual,Noah Rossi 1179,DE,Berlin,203304.53,,,false,B,B,898,1948-05-11,,153,2019-03-06T20:19:30+00:00
1180,individual,Nina Martin 1180,IT,Milan,21397.26,,,false,AAA,AAA,329,1975-07-10,,,2021-03-06T09:29:19+00:00
1181,individual,Taylor Davis 1181,US,New York,165932.55,,,false,B,AA,650,1954-09-12,,,2025-08-24T06:57:52+00:00
1182,individual,Ava Anders 1182,NL,Amsterdam,207805.34,,,false,BB,AA,666,1958-07-24,,275,2021-12-31T22:05:16+00:00
1183,individual,Taylor Brown 1183,PT,Brussels,27975.04,,,false,BB,BB,440,1958-12-11,,273,2025-03-20T18:29:41+00:00
1184,corporate,Aurora 1184 GmbH,FR,Paris,,24934669.01,1410467.4,false,BBB,A,789,,1976-03-16,,2024-07-23T11:27:04+00:00
1185,individual,Maya Lopez 1185,BE,Dublin,170379.34,,,false,BB,A,895,1988-03-10,,,2024-02-09T11:16:50+00:00
1186,corporate,Prime 1186 Inc,BE,Dublin,,25223184.84,944728.28,false,BB,BBB,507,,1992-06-04,,2020-10-08T15:49:13+00:00
1187,individual,Nina Brown 1187,GB,London,66271.38,,,false,AA,AA,783,1961-04-11,,,2018-12-10T09:58:42+00:00
1188,corporate,Pinnacle 1188 PLC,GB,London,,2433098.88,50559.63,false,A,A,369,,1993-04-19,282,2021-05-05T11:06:53+00:00
1189,corporate,Pinnacle 1189 SA,PT,Brussels,,29982325.43,4411632.87,false,BBB,B,642,,2012-02-27,184,2018-08-11T07:46:31+00:00
1190,corporate,Prime 1190 Inc,BE,Dublin,,11283370.5,2147341.31,false,BB,A,324,,1977-03-17,214,2020-08-28T11:55:27+00:00
1191,corporate,Venture 1191 GmbH,FR,Paris,,5226717.8,237542.0,false,B,BB,605,,1998-11-21,,2019-09-07T00:52:52+00:00
1192,corporate,Venture 1192 BV,NL,Amsterdam,,21601570.77,5783233.05,false,BB,A,552,,2005-03-16,,2024-01-27T12:44:51+00:00
1193,corporate,Atlas 1193 GmbH,IE,Lisbon,,15238565.03,3151813.32,false,A,A,749,,2008-03-31,,2018-06-01T16:19:40+00:00
1194,individual,Luca Rossi 1194,US,New York,172569.62,,,false,B,AAA,793,1973-12-29,,234,2018-09-13T13:46:01+00:00
1195,individual,Taylor Davis 1195,GB,London,183909.88,,,false,BBB,BB,787,1995-02-01,,166,2024-02-03T16:47:43+00:00
1196,corporate,Pinnacle 1196 GmbH,GB,London,,19697108.82,4781753.3,false,BBB,B,598,,1983-10-13,214,2018-08-03T06:31:10+00:00
1197,individual,Taylor Brown 1197,NL,Amsterdam,106805.73,,,false,CCC,AAA,785,1976-05-18,,,2026-01-04T03:47:45+00:00
1198,corporate,Venture 1198 BV,FR,Paris,,9390494.36,1702804.52,false,BB,BBB,402,,2007-06-24,,2023-04-24T21:35:12+00:00
1199,individual,Noah Anders 1199,GB,London,191787.29,,,false,BB,B,556,1976-03-29,,15,2021-06-24T03:12:34+00:00
1200,individual,Alex Brown 1200,BE,Dublin,63340.11,,,false,BB,AAA,480,1950-01-04,,,2023-03-21T03:41:47+00:00
1201,corporate,Pinnacle 1201 BV,IT,Milan,,19606723.45,1417503.41,false,B,BB,571,,1988-11-17,,2023-03-08T19:25:48+00:00
1202,individual,Noah Brown 1202,PT,Brussels,103035.75,,,false,CCC,AAA,541,1964-12-27,,,2022-09-14T02:18:13+00:00
1203,individual,Chris Garcia 1203,US,New York,200281.28,,,false,B,BB,705,1977-08-23,,227,2020-05-14T02:05:56+00:00
1204,corporate,Summit 1204 GmbH,NL,Amsterdam,,19457766.56,4619554.57,false,BBB,AAA,797,,1991-11-13,205,2020-09-12T08:38:19+00:00
1205,corporate,Venture 1205 PLC,PT,Brussels,,14725769.15,510324.31,false,BB,AA,292,,2015-02-19,,2024-12-31T23:12:59+00:00
1206,corporate,Aurora 1206 PLC,IE,Lisbon,,24764554.27,1785047.77,false,B,AA,520,,1975-09-03,55,2022-05-05T12:01:49+00:00
1207,individual,Taylor Davis 1207,GB,London,84427.83,,,false,A,B,800,1948-08-17,,192,2024-08-28T17:56:10+00:00
1208,corporate,Nordic 1208 Inc,PT,Brussels,,800820.36,163941.87,false,BBB,A,348,,2019-06-11,,2023-08-17T11:33:16+00:00
1209,individual,Chris Lopez 1209,US,New York,39506.47,,,false,CCC,AA,536,1980-08-18,,,2020-03-07T19:56:09+00:00
1210,individual,Taylor Martin 1210,PT,Brussels,92880.33,,,false,B,B,869,1956-09-26,,,2022-07-30T14:53:46+00:00
1211,corporate,Aurora 1211 GmbH,NL,Amsterdam,,27955196.23,4570776.29,false,B,AA,801,,2009-02-17,,2026-02-26T14:04:46+00:00
1212,individual,Noah Meyer 1212,US,New York,211811.52,,,false,BBB,BBB,883,1945-03-18,,,2024-03-16T11:16:54+00:00
1213,corporate,Nordic 1213 PLC,DE,Berlin,,10395147.1,873115.17,false,B,BBB,596,,2018-05-15,,2019-09-08T06:31:18+00:00
1214,corporate,Atlas 1214 Ltd,FR,Paris,,9609175.78,2074258.13,false,BBB,AA,445,,2020-09-22,,2021-10-08T06:20:09+00:00
1215,individual,Ava Meyer 1215,FR,Paris,111185.8,,,false,BBB,A,430,1948-04-26,,,2018-06-28T00:40:54+00:00
1216,individual,Sam Anders 1216,GB,London,25372.92,,,false,B,AAA,726,1958-11-17,,,2019-01-08T05:57:21+00:00
1217,individual,Ava Johnson 1217,FR,Paris,196625.86,,,false,AAA,AAA,622,1980-02-11,,43,2025-12-19T18:06:12+00:00
1218,corporate,Venture 1218 Inc,FR,Paris,,13070318.65,3318199.26,false,A,A,358,,1997-04-08,,2018-04-06T19:06:07+00:00
1219,individual,Nina Anders 1219,PT,Brussels,186734.94,,,false,BBB,B,888,1983-05-19,,,2020-06-05T11:38:53+00:00
1220,individual,Taylor Davis 1220,PT,Brussels,138536.13,,,false,B,B,868,1998-12-13,,,2021-11-12T08:54:26+00:00
1221,individual,Chris Meyer 1221,FR,Paris,174887.04,,,false,AA,AAA,367,1980-07-01,,233,2025-09-12T01:55:02+00:00
1222,individual,Noah Davis 1222,GB,London,38000.57,,,false,B,BBB,444,1979-05-19,,,2021-02-07T06:30:13+00:00
1223,individual,Jordan Lopez 1223,DE,Berlin,164168.66,,,false,AAA,A,745,1968-01-18,,,2020-01-29T05:47:10+00:00
1224,individual,Luca Garcia 1224,ES,Madrid,23665.97,,,false,BBB,A,461,1986-01-29,,,2024-07-28T21:27:34+00:00
1225,corporate,Pinnacle 1225 GmbH,IE,Lisbon,,20194782.13,3688386.04,false,BBB,AAA,483,,1976-09-13,181,2025-03-08T01:22:25+00:00
1226,corporate,Venture 1226 GmbH,PT,Brussels,,19884042.96,3734719.62,false,BB,BBB,364,,2023-07-01,,2021-10-11T02:02:52+00:00
1227,individual,Noah Garcia 1227,FR,Paris,173481.0,,,false,AA,A,343,2002-08-08,,,2023-11-01T22:28:23+00:00
1228,individual,Sam Martin 1228,IT,Milan,158368.16,,,false,B,BB,458,1952-06-23,,,2021-10-02T10:47:58+00:00
1229,individual,Sam Anders 1229,NL,Amsterdam,205717.16,,,false,B,AA,648,1959-03-21,,,2020-10-19T19:24:51+00:00
1230,corporate,Pinnacle 1230 GmbH,BE,Dublin,,9224398.14,843626.15,false,B,BB,443,,1993-06-15,17,2021-11-27T10:27:14+00:00
1231,corporate,Prime 1231 Ltd,PT,Brussels,,19341654.15,835999.85,false,BB,A,535,,2014-11-22,78,2019-07-31T18:08:35+00:00
1232,individual,Maya Martin 1232,BE,Dublin,60486.41,,,false,BB,BBB,683,1953-01-27,,,2020-06-15T05:05:55+00:00
1233,corporate,Prime 1233 Ltd,ES,Madrid,,15211584.82,1854132.49,false,BB,AA,299,,1989-02-23,205,2025-06-10T15:04:00+00:00
1234,corporate,Summit 1234 Inc,NL,Amsterdam,,26031054.32,1910671.86,false,BBB,AA,300,,2012-01-05,263,2021-05-17T18:03:12+00:00
1235,individual,Alex Lopez 1235,ES,Madrid,34956.44,,,false,BB,BB,798,1965-02-27,,,2018-10-30T06:51:31+00:00
1236,individual,Alex Smith 1236,NL,Amsterdam,176430.5,,,false,AA,B,774,1952-10-12,,245,2020-01-03T02:15:20+00:00
1237,individual,Luca Smith 1237,NL,Amsterdam,118848.33,,,false,BB,AAA,574,1990-10-31,,,2020-12-17T05:29:30+00:00
1238,corporate,Venture 1238 GmbH,DE,Berlin,,31723874.97,7165104.46,false,BB,BB,717,,2010-08-30,,2022-01-10T16:45:51+00:00
1239,individual,Sam Garcia 1239,PT,Brussels,195534.7,,,false,B,AAA,708,1953-03-07,,,2024-10-04T09:01:36+00:00
